person,placement,year,kind,title,relative,language,completeness,evidenceStatus,currentDecision,editorialGate,sourceSupport,sourcePaths,sourceSupportNote,sourceUrl,workKey,versionFamilyCount,gapFlags,chars,exactHash
both,joint-document-placement-pending,1997,berkshire-annual-meeting-session,Morning Session - 1997 Meeting,content/buffettfaq_cnbc/1997/Morning_Session_-_1997_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/1997/Morning_Session_-_1997_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-1997-morning,1,source-url-missing|joint-document-volume-placement-pending,129530,749c9c298e21f2090ff966c564c300a4d9cc0b2dc789c6b5f6800c4b6b2724b3
both,joint-document-placement-pending,1998,berkshire-annual-meeting-session,Afternoon Session - 1998 Meeting,content/buffettfaq_cnbc/1998/Afternoon_Session_-_1998_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/1998/Afternoon_Session_-_1998_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-1998-afternoon,1,source-url-missing|joint-document-volume-placement-pending,153073,a26fc270c3fa9d15d0e5d99170fea25d3d82370b6aaa56fca987496c31de66c8
both,joint-document-placement-pending,1998,berkshire-annual-meeting-session,Morning Session - 1998 Meeting,content/buffettfaq_cnbc/1998/Morning_Session_-_1998_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/1998/Morning_Session_-_1998_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-1998-morning,1,source-url-missing|joint-document-volume-placement-pending,137788,135f9ffe6bcd9beb2d372ccfb019766f7b41a1c6986e0bdb5755148ad3da65d9
both,joint-document-placement-pending,1999,berkshire-annual-meeting-session,Afternoon Session - 1999 Meeting,content/buffettfaq_cnbc/1999/Afternoon_Session_-_1999_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/1999/Afternoon_Session_-_1999_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-1999-afternoon,1,source-url-missing|joint-document-volume-placement-pending,140857,b75d66519d9fad615ee950a3550182e8c2f9960df7a351edcb148e89f6a09367
both,joint-document-placement-pending,1999,berkshire-annual-meeting-session,Morning Session - 1999 Meeting,content/buffettfaq_cnbc/1999/Morning_Session_-_1999_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/1999/Morning_Session_-_1999_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-1999-morning,1,source-url-missing|joint-document-volume-placement-pending,139425,fd4b78ad1f426ad90b95f06877ca9ce9ae9681a76c131d8bdfd6bdc1a34886c0
both,joint-document-placement-pending,2000,berkshire-annual-meeting-session,Afternoon Session - 2000 Meeting,content/buffettfaq_cnbc/2000/Afternoon_Session_-_2000_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/2000/Afternoon_Session_-_2000_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-2000-afternoon,1,source-url-missing|joint-document-volume-placement-pending,141318,c3c6c6292028008a785ed95cbf3b9d6ee038aae624021e3f287b51060e75e77c
both,joint-document-placement-pending,2000,berkshire-annual-meeting-session,Morning Session - 2000 Meeting,content/buffettfaq_cnbc/2000/Morning_Session_-_2000_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/2000/Morning_Session_-_2000_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-2000-morning,1,source-url-missing|joint-document-volume-placement-pending,123878,b4295afec51c47ffd13164cc11be19f7bd1f4a1b239b72aac00431651684369e
both,joint-document-placement-pending,2001,berkshire-annual-meeting-session,Afternoon Session - 2001 Meeting,content/buffettfaq_cnbc/2001/Afternoon_Session_-_2001_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/2001/Afternoon_Session_-_2001_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-2001-afternoon,1,source-url-missing|joint-document-volume-placement-pending,138960,0c700fb4c69493a4d13913ea8a4284323fb0a91284f78249edd1853819413113
both,joint-document-placement-pending,2001,berkshire-annual-meeting-session,Morning Session - 2001 Meeting,content/buffettfaq_cnbc/2001/Morning_Session_-_2001_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/2001/Morning_Session_-_2001_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-2001-morning,1,source-url-missing|joint-document-volume-placement-pending,128003,dae15b0e25f55107922a76f071c4efaecb03c55fdb72d4e4c4fa29cde0cd274a
both,joint-document-placement-pending,2002,berkshire-annual-meeting-session,Afternoon Session - 2002 Meeting,content/buffettfaq_cnbc/2002/Afternoon_Session_-_2002_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/2002/Afternoon_Session_-_2002_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-2002-afternoon,1,source-url-missing|joint-document-volume-placement-pending,145256,c6bc30b49b540535ebea17408f422fac6b78488b6c3bf6063d8e96415d8c2507
both,joint-document-placement-pending,2002,berkshire-annual-meeting-session,Morning Session - 2002 Meeting,content/buffettfaq_cnbc/2002/Morning_Session_-_2002_Meeting.md,en,selection-or-excerpt,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-fragment,content/buffettfaq_cnbc/2002/Morning_Session_-_2002_Meeting.md,本地英文文件不完整。,,berkshire-meeting-2002-morning,1,selection-not-full-document|source-url-missing|local-source-fragment-not-full-base|joint-document-volume-placement-pending,138313,9ddfe78484227a646874034fb0ddc526a4f2a1523949a4c63163d9bfb9e6d363
both,joint-document-placement-pending,2003,berkshire-annual-meeting-session,Afternoon Session - 2003 Meeting,content/buffettfaq_cnbc/2003/Afternoon_Session_-_2003_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/2003/Afternoon_Session_-_2003_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-2003-afternoon,1,source-url-missing|joint-document-volume-placement-pending,144791,83b6e3ae62deab7f626e49b3c0f3323db82e5055d5b1ee017487f2c67c2be0ab
both,joint-document-placement-pending,2003,berkshire-annual-meeting-session,Morning Session - 2003 Meeting,content/buffettfaq_cnbc/2003/Morning_Session_-_2003_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/2003/Morning_Session_-_2003_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-2003-morning,1,source-url-missing|joint-document-volume-placement-pending,136609,035ecc888cfed03fceb3717dd49771c33a5c59fe953743b4f26a08295aca09c8
buffett,buffett-volume,2004,berkshire-annual-meeting-session,Afternoon Session - 2004 Meeting,content/buffettfaq_cnbc/2004/Afternoon_Session_-_2004_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-with-url,content/buffettfaq_cnbc/2004/Afternoon_Session_-_2004_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,https://buffett.cnbc.com/,berkshire-meeting-2004-afternoon,1,,129882,85fc8ce84f910adea42a958b791878612ed9df53d8d086ee4bbf3e11b05d4090
buffett,buffett-volume,2004,berkshire-annual-meeting-session,Morning Session - 2004 Meeting,content/buffettfaq_cnbc/2004/Morning_Session_-_2004_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-with-url,content/buffettfaq_cnbc/2004/Morning_Session_-_2004_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,https://buffett.cnbc.com/,berkshire-meeting-2004-morning,1,,130748,3cfe9487792297803c3300711455089a31b040b416ce7f477e032f9c29d16460
both,joint-document-placement-pending,2005,berkshire-annual-meeting-session,Afternoon Session - 2005 Meeting,content/buffettfaq_cnbc/2005/Afternoon_Session_-_2005_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/2005/Afternoon_Session_-_2005_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-2005-afternoon,1,source-url-missing|joint-document-volume-placement-pending,114742,3b05ec10dd109006fa64341b1e31e0bcbf48ddade3f8893c9ddab990ceea03fb
both,joint-document-placement-pending,2005,berkshire-annual-meeting-session,Morning Session - 2005 Meeting,content/buffettfaq_cnbc/2005/Morning_Session_-_2005_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/2005/Morning_Session_-_2005_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-2005-morning,1,source-url-missing|joint-document-volume-placement-pending,129242,c7ef05c6e23f3a869af4fb5f7fd8ec54a355a3aa9427c9666477403983d97731
both,joint-document-placement-pending,2006,berkshire-annual-meeting-session,Afternoon Session - 2006 Meeting,content/buffettfaq_cnbc/2006/Afternoon_Session_-_2006_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/2006/Afternoon_Session_-_2006_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-2006-afternoon,1,source-url-missing|joint-document-volume-placement-pending,110061,c4e855089e0324c8e3d9788d145b8c5d07b30cf4ce5e6e2d3fbcdd71e923488c
both,joint-document-placement-pending,2006,berkshire-annual-meeting-session,Morning Session - 2006 Meeting,content/buffettfaq_cnbc/2006/Morning_Session_-_2006_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/2006/Morning_Session_-_2006_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-2006-morning,1,source-url-missing|joint-document-volume-placement-pending,123277,00b5f3a1558cf524aa818a8c30735ea254b395aa24a770665168d22d3a1f8ac7
both,joint-document-placement-pending,2007,berkshire-annual-meeting-session,Afternoon Session - 2007 Meeting,content/buffettfaq_cnbc/2007/Afternoon_Session_-_2007_Meeting.md,en,full-candidate,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-no-url,content/buffettfaq_cnbc/2007/Afternoon_Session_-_2007_Meeting.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,,berkshire-meeting-2007-afternoon,1,source-url-missing|joint-document-volume-placement-pending,144046,0a53092ad52886883a64cec560bb7869d839d604eedd21dff2e8215af7248ab4
